Datetime,Global_active_power_sum,Global_active_power_mean,Global_active_power_max,Global_active_power_min,Global_active_power_std,Global_reactive_power_mean,Voltage_mean,Global_intensity_mean,Sub_metering_1,Sub_metering_2,Sub_metering_3,Daily_energy_kWh,Sub_metering_remainder,date,day,day_of_week,day_name,is_weekend,month,month_name,year,quarter,day_of_year,Lag_1_kWh,Lag_7_kWh,Rolling_Mean_7
2009-04-20,1486.51,1.0322986111111112,6.042,0.256,0.7661930490824618,0.11770972222222223,241.90455555555556,4.333333333333333,0.0,2644.0,10476.0,24.775166666666667,11655.166666666668,2009-04-20,20,0,Monday,0,4,Apr,2009,2,110,21.441133333333333,26.664066666666667,25.262328571428572
2009-04-21,1894.598,1.3156930555555555,6.72,0.252,0.9224972498854683,0.12689722222222222,240.64846527777777,5.535277777777778,1925.0,375.0,7380.0,31.576633333333334,21896.633333333335,2009-04-21,21,1,Tuesday,0,4,Apr,2009,2,111,24.775166666666667,25.025633333333335,26.198185714285717
2009-04-22,1496.198,1.0390263888888889,4.494,0.26,0.796487500484179,0.14160277777777777,241.27485416666664,4.372777777777778,1024.0,1203.0,13265.0,24.936633333333337,9444.633333333335,2009-04-22,22,2,Wednesday,0,4,Apr,2009,2,112,31.576633333333334,20.267699999999998,26.865176190476188
2009-04-23,1141.46,0.7926805555555556,5.716,0.302,0.7820254830814091,0.12184305555555557,241.49463888888891,3.402222222222222,1068.0,395.0,5511.0,19.024333333333335,12050.333333333336,2009-04-23,23,3,Thursday,0,4,Apr,2009,2,113,24.936633333333337,26.0754,25.857880952380953
2009-04-24,1194.048,0.8292,3.274,0.312,0.5512628035036964,0.12556944444444443,241.7900833333333,3.529861111111111,0.0,383.0,9677.0,19.9008,9840.8,2009-04-24,24,4,Friday,0,4,Apr,2009,2,114,19.024333333333335,34.04683333333333,23.837019047619044
2009-04-25,2022.284,1.404363888888889,6.12,0.26,1.1073233387752657,0.16360555555555556,240.50833333333333,5.936111111111111,2007.0,3901.0,13225.0,33.70473333333334,14571.733333333337,2009-04-25,25,5,Saturday,1,4,Apr,2009,2,115,19.9008,25.204433333333334,25.05134761904762
2009-04-26,1781.626,1.2372402777777778,7.016,0.286,1.0460679281953023,0.15945694444444444,241.8649236111111,5.242083333333333,3053.0,3017.0,10561.0,29.693766666666665,13062.766666666666,2009-04-26,26,6,Sunday,1,4,Apr,2009,2,116,33.70473333333334,21.441133333333333,26.230295238095238
2009-04-27,1351.628,0.9386305555555555,6.02,0.302,0.9078168711128396,0.11139444444444443,241.0012291666667,4.004166666666666,995.0,376.0,7021.0,22.52713333333333,14135.133333333331,2009-04-27,27,0,Monday,0,4,Apr,2009,2,117,29.693766666666665,24.775166666666667,25.90914761904762
2009-04-28,1706.386,1.1849902777777777,6.134,0.304,0.8594813633482343,0.11136527777777779,241.990125,5.059027777777778,2068.0,371.0,11469.0,28.439766666666667,14531.766666666666,2009-04-28,28,1,Tuesday,0,4,Apr,2009,2,118,22.52713333333333,31.576633333333334,25.461023809523812
2009-04-29,1664.68,1.1560277777777779,5.594,0.302,0.8793160550858161,0.09834444444444446,242.18654166666667,4.858472222222222,1043.0,2492.0,9372.0,27.744666666666667,14837.666666666668,2009-04-29,29,2,Wednesday,0,4,Apr,2009,2,119,28.439766666666667,24.936633333333337,25.86217142857143
2009-04-30,1834.762,1.2741402777777777,4.278,0.302,0.8322055726347396,0.09587222222222223,241.90433333333334,5.323888888888889,1027.0,363.0,15305.0,30.579366666666665,13884.366666666665,2009-04-30,30,3,Thursday,0,4,Apr,2009,2,120,27.744666666666667,19.024333333333335,27.512890476190478
2009-05-01,1512.802,1.0505569444444445,4.738,0.252,0.6615026029932841,0.13226527777777777,241.27309027777778,4.424166666666666,1067.0,1052.0,11709.0,25.213366666666666,11385.366666666665,2009-05-01,1,4,Friday,0,5,May,2009,2,121,30.579366666666665,19.9008,28.271828571428575
2009-05-02,1393.91,0.9679930555555556,5.726,0.252,0.7448225947556114,0.12473611111111112,241.8829027777778,4.077500000000001,1430.0,374.0,9760.0,23.231833333333334,11667.833333333336,2009-05-02,2,5,Saturday,1,5,May,2009,2,122,25.213366666666666,33.70473333333334,26.7757
2009-05-03,1608.878,1.1172763888888888,7.856,0.236,1.2608658182113825,0.12479027777777778,242.06633333333335,4.7619444444444445,3207.0,2593.0,7226.0,26.814633333333333,13788.633333333331,2009-05-03,3,6,Sunday,1,5,May,2009,2,123,23.231833333333334,29.693766666666665,26.364395238095238
2009-05-04,1667.882,1.158251388888889,5.192,0.25,0.8603290193529497,0.10142777777777778,241.43522916666666,4.841388888888889,1007.0,411.0,11374.0,27.798033333333333,15006.033333333333,2009-05-04,4,0,Monday,0,5,May,2009,2,124,26.814633333333333,22.52713333333333,27.11738095238095
2009-05-05,1731.474,1.2024124999999999,4.288,0.246,0.92331212680916,0.09855138888888888,240.81849305555556,5.057222222222222,1049.0,5539.0,10166.0,28.857899999999997,12103.899999999998,2009-05-05,5,1,Tuesday,0,5,May,2009,2,125,27.798033333333333,28.439766666666667,27.177114285714282
2009-05-06,1349.902,0.9374319444444444,4.604,0.256,0.7289745419334226,0.1016513888888889,240.8967152777778,3.969722222222222,1038.0,1797.0,9058.0,22.498366666666666,10605.366666666665,2009-05-06,6,2,Wednesday,0,5,May,2009,2,126,28.857899999999997,27.744666666666667,26.427642857142853
2009-05-07,1012.648,0.7032277777777778,4.288,0.244,0.5406384955102442,0.09375555555555556,241.1735138888889,2.972777777777778,0.0,374.0,7992.0,16.877466666666667,8511.466666666667,2009-05-07,7,3,Thursday,0,5,May,2009,2,127,22.498366666666666,30.579366666666665,24.47022857142857
2009-05-08,1857.156,1.2896916666666667,4.5,0.25,0.927349298861373,0.10755694444444444,240.82481249999998,5.417777777777778,2226.0,848.0,15426.0,30.9526,12452.599999999999,2009-05-08,8,4,Friday,0,5,May,2009,2,128,16.877466666666667,25.213366666666666,25.290119047619047
2009-05-09,1261.352,0.8759388888888889,4.682,0.304,0.6975218452108636,0.12707222222222223,241.57422916666667,3.7644444444444445,2090.0,382.0,6605.0,21.022533333333335,11945.533333333336,2009-05-09,9,5,Saturday,1,5,May,2009,2,129,30.9526,23.231833333333334,24.97450476190476
2009-05-10,1967.892,1.3665916666666666,6.012,0.268,1.249537389838014,0.14242222222222223,241.07,5.843888888888889,4300.0,6670.0,8696.0,32.7982,13132.200000000004,2009-05-10,10,6,Sunday,1,5,May,2009,2,130,21.022533333333335,26.814633333333333,25.829299999999996
2009-05-11,1517.176,1.0535944444444445,5.33,0.25,0.9462554926498902,0.11002777777777778,240.25132638888888,4.4309722222222225,1035.0,457.0,11009.0,25.286266666666666,12785.266666666666,2009-05-11,11,0,Monday,0,5,May,2009,2,131,32.7982,27.798033333333333,25.470476190476194
2009-05-12,1625.956,1.1291361111111111,6.34,0.314,0.8792873122195694,0.10418194444444444,240.3767777777778,4.768888888888889,0.0,2713.0,11335.0,27.099266666666665,13051.266666666666,2009-05-12,12,1,Tuesday,0,5,May,2009,2,132,25.286266666666666,28.857899999999997,25.21924285714286
2009-05-13,1246.398,0.8655541666666666,5.408,0.298,0.748665424500325,0.11914305555555556,240.63597916666666,3.7073611111111116,1419.0,553.0,7127.0,20.7733,11674.3,2009-05-13,13,2,Wednesday,0,5,May,2009,2,133,27.099266666666665,22.498366666666666,24.97280476190476
2009-05-14,1606.984,1.115961111111111,7.396,0.228,1.1482464782698376,0.10549305555555555,240.05952083333335,4.805694444444445,0.0,4065.0,11499.0,26.783066666666667,11219.066666666666,2009-05-14,14,3,Thursday,0,5,May,2009,2,134,20.7733,16.877466666666667,26.387890476190478
2009-05-15,1422.226,0.9876569444444445,5.256,0.208,0.7831805020366416,0.09760138888888889,240.95720138888888,4.182777777777778,1382.0,494.0,12195.0,23.70376666666667,9632.76666666667,2009-05-15,15,4,Friday,0,5,May,2009,2,135,26.783066666666667,30.9526,25.352342857142855
2009-05-16,2007.378,1.3940124999999999,6.732,0.144,1.0949509379329263,0.12951527777777777,239.98875694444445,5.885416666666667,1705.0,4820.0,12265.0,33.4563,14666.299999999996,2009-05-16,16,5,Saturday,1,5,May,2009,2,136,23.70376666666667,21.022533333333335,27.12859523809524
2009-05-17,1543.764,1.0720583333333333,6.54,0.246,1.0413499187597341,0.1572638888888889,240.30072916666666,4.605416666666667,2555.0,1926.0,7168.0,25.7294,14080.399999999998,2009-05-17,17,6,Sunday,1,5,May,2009,2,137,33.4563,32.7982,26.118766666666666
2009-05-18,1209.906,0.8402124999999999,5.016,0.234,0.7769430317711777,0.10733333333333334,240.9586736111111,3.518194444444444,763.0,374.0,8971.0,20.1651,10057.099999999999,2009-05-18,18,0,Monday,0,5,May,2009,2,138,25.7294,25.286266666666666,25.387171428571428
2009-05-19,1617.344,1.1231555555555557,5.458,0.244,0.909448718137072,0.13116944444444442,240.9929375,4.701527777777778,3253.0,792.0,10981.0,26.955733333333335,11929.733333333334,2009-05-19,19,1,Tuesday,0,5,May,2009,2,139,20.1651,27.099266666666665,25.366666666666667
2009-05-20,1307.162,0.907751388888889,5.39,0.248,0.741865632307056,0.12665416666666668,241.31970833333332,3.8394444444444447,1061.0,1889.0,9470.0,21.786033333333332,9366.033333333333,2009-05-20,20,2,Wednesday,0,5,May,2009,2,140,26.955733333333335,20.7733,25.51134285714286
2009-05-21,1575.15,1.0938541666666668,5.744,0.226,0.8713411122089754,0.14749722222222222,241.01910416666666,4.608472222222222,1553.0,1278.0,12563.0,26.2525,10858.5,2009-05-21,21,3,Thursday,0,5,May,2009,2,141,21.786033333333332,26.783066666666667,25.435547619047618
2009-05-22,1074.806,0.7463930555555556,4.59,0.23,0.6049968840371149,0.16475138888888888,241.9665347222222,3.200972222222222,982.0,1207.0,8078.0,17.913433333333334,7646.433333333334,2009-05-22,22,4,Friday,0,5,May,2009,2,142,26.2525,23.70376666666667,24.60835714285714
2009-05-23,1530.598,1.0629152777777777,4.284,0.23,0.7565521245817063,0.13420138888888888,240.56841666666668,4.4944444444444445,480.0,1844.0,12579.0,25.509966666666667,10606.966666666667,2009-05-23,23,5,Saturday,1,5,May,2009,2,143,17.913433333333334,33.4563,23.473166666666664
2009-05-24,1287.786,0.8942958333333334,5.078,0.224,0.7888913544512113,0.12305555555555554,242.01796527777776,3.7705555555555557,45.0,446.0,10256.0,21.4631,10716.100000000002,2009-05-24,24,6,Sunday,1,5,May,2009,2,144,25.509966666666667,25.7294,22.863695238095236
2009-05-25,1354.096,0.9403444444444444,4.62,0.22,0.7592524125476228,0.12719583333333334,238.4309027777778,4.001805555555555,920.0,966.0,9930.0,22.568266666666666,10752.266666666666,2009-05-25,25,0,Monday,0,5,May,2009,2,145,21.4631,20.1651,23.207004761904763
2009-05-26,1338.973,0.9298423611111111,4.084,0.21,0.7239516681869893,0.08802361111111111,231.79023263888888,4.040208333333333,1191.0,864.5,10100.0,22.316216666666666,10160.716666666667,2009-05-26,26,1,Tuesday,0,5,May,2009,2,146,22.568266666666666,26.955733333333335,22.544216666666667
2009-05-27,1544.292,1.072425,5.324,0.228,0.7986163033212554,0.0867375,231.14297222222223,4.673472222222222,1052.0,2355.0,11076.0,25.7382,11255.2,2009-05-27,27,2,Wednesday,0,5,May,2009,2,147,22.316216666666666,21.786033333333332,23.108811904761904
2009-05-28,1179.736,0.8192611111111112,4.978,0.208,0.7425953912430101,0.08943472222222222,233.70236111111112,3.512916666666667,1502.0,421.0,9049.0,19.662266666666667,8690.266666666666,2009-05-28,28,3,Thursday,0,5,May,2009,2,148,25.7382,26.2525,22.16735
2009-05-29,1242.846,0.8630875,4.798,0.23,0.6861254972939212,0.1021875,241.55870138888892,3.633472222222222,1005.0,434.0,10112.0,20.7141,9163.099999999999,2009-05-29,29,4,Friday,0,5,May,2009,2,149,19.662266666666667,17.913433333333334,22.56744523809524
2009-05-30,1659.106,1.1521569444444444,6.24,0.238,0.8715242853402558,0.16228333333333333,241.1634097222222,4.9030555555555555,2787.0,1707.0,11557.0,27.651766666666667,11600.766666666666,2009-05-30,30,5,Saturday,1,5,May,2009,2,150,20.7141,25.509966666666667,22.873416666666667
2009-05-31,956.89,0.6645069444444445,3.77,0.136,0.6991143379245626,0.13931666666666667,241.45614583333332,2.8866666666666667,1466.0,458.0,5720.0,15.948166666666667,8304.166666666668,2009-05-31,31,6,Sunday,1,5,May,2009,2,151,27.651766666666667,21.4631,22.08556904761905
2009-06-01,1443.26,1.0022638888888888,5.322,0.136,0.9698344326585504,0.15963611111111112,241.334125,4.31125,2789.0,461.0,11361.0,24.054333333333332,9443.333333333332,2009-06-01,1,0,Monday,0,6,Jun,2009,2,152,15.948166666666667,22.568266666666666,22.297864285714287
2009-06-02,1090.638,0.7573875,2.992,0.206,0.5994984652612468,0.15534444444444445,241.6302986111111,3.367777777777778,0.0,506.0,7892.0,18.1773,9779.3,2009-06-02,2,1,Tuesday,0,6,Jun,2009,2,153,24.054333333333332,22.316216666666666,21.706590476190478
2009-06-03,1356.578,0.9420680555555555,4.262,0.206,0.7709300815506672,0.13953194444444444,240.40592361111112,4.076666666666666,940.0,1370.0,11577.0,22.60963333333333,8722.633333333331,2009-06-03,3,2,Wednesday,0,6,Jun,2009,2,154,18.1773,25.7382,21.25965238095238
2009-06-04,1035.66,0.7192083333333333,4.892,0.134,0.7650101533616078,0.11434861111111111,240.0102013888889,3.083472222222222,1906.0,455.0,6905.0,17.261000000000003,7995.000000000004,2009-06-04,4,3,Thursday,0,6,Jun,2009,2,155,22.60963333333333,19.662266666666667,20.91661428571428
2009-06-05,1230.36,0.8544166666666666,4.19,0.19,0.5778804036693929,0.10899305555555555,239.86320833333335,3.65,0.0,456.0,12515.0,20.505999999999997,7534.999999999996,2009-06-05,5,4,Friday,0,6,Jun,2009,2,156,17.261000000000003,20.7141,20.886885714285714
2009-06-06,1475.45,1.0246180555555555,6.282,0.192,0.9430004211310511,0.16215000000000002,240.58184027777776,4.414305555555556,1769.0,2732.0,10611.0,24.590833333333332,9478.833333333332,2009-06-06,6,5,Saturday,1,6,Jun,2009,2,157,20.505999999999997,27.651766666666667,20.449609523809524
2009-06-07,1207.392,0.8384666666666667,8.76,0.164,0.96635919840785,0.15203472222222222,241.01856249999997,3.628888888888889,2077.0,1641.0,6034.0,20.1232,10371.2,2009-06-07,7,6,Sunday,1,6,Jun,2009,2,158,24.590833333333332,15.948166666666667,21.046042857142854
2009-06-08,1178.776,0.8185944444444445,5.106,0.232,0.7390831477876354,0.08983333333333335,240.0647291666667,3.5420833333333337,1024.0,432.0,8551.0,19.64626666666667,9639.26666666667,2009-06-08,8,0,Monday,0,6,Jun,2009,2,159,20.1232,24.054333333333332,20.416319047619048
2009-06-09,1332.85,0.9255902777777777,4.96,0.206,0.84167654683697,0.10721944444444444,240.9235138888889,3.957777777777778,1000.0,414.0,10695.0,22.214166666666664,10105.166666666664,2009-06-09,9,1,Tuesday,0,6,Jun,2009,2,160,19.64626666666667,18.1773,20.993014285714285
2009-06-10,1602.996,1.1131916666666668,5.322,0.208,0.9362095783718322,0.11056111111111111,240.7160833333333,4.733888888888889,1032.0,4745.0,9889.0,26.716600000000003,11050.600000000002,2009-06-10,10,2,Wednesday,0,6,Jun,2009,2,161,22.214166666666664,22.60963333333333,21.57972380952381
2009-06-11,1300.65,0.9032291666666667,4.732,0.314,0.6142867683387635,0.11106388888888888,241.17605555555556,3.8533333333333335,0.0,472.0,10610.0,21.677500000000002,10595.500000000004,2009-06-11,11,3,Thursday,0,6,Jun,2009,2,162,26.716600000000003,17.261000000000003,22.210652380952382
2009-06-12,1101.732,0.7650916666666666,4.524,0.292,0.6463833009263701,0.10604444444444446,240.9373402777778,3.265972222222222,1009.0,460.0,7137.0,18.362199999999998,9756.199999999997,2009-06-12,12,4,Friday,0,6,Jun,2009,2,163,21.677500000000002,20.505999999999997,21.90439523809524
2009-06-13,1041.846557168784,0.7235045535894334,1.1170780399274047,0.254,0.22727891961007904,0.11941907768703366,240.84930956342004,3.000689655172414,0.0,1114.1061705989111,8710.451905626134,17.3641092861464,7539.551209921357,2009-06-13,13,5,Saturday,1,6,Jun,2009,2,164,18.362199999999998,24.590833333333332,20.872006088497105
2009-06-14,2180.3895462794917,1.5141594071385358,1.9106896551724137,1.117629159104658,0.22917547324266463,0.17004325468844525,239.54402903811254,6.297701149425287,0.0,512.0145190562613,23711.651542649728,36.33982577132486,12116.15970961887,2009-06-14,14,6,Sunday,1,6,Jun,2009,2,165,17.3641092861464,20.1232,23.188666912972085
2009-06-15,1698.444896551724,1.179475622605364,3.744,0.134,0.860167198018373,0.1712397509578544,240.06123778735633,4.992442528735632,916.0,379.37931034482756,16283.896551724138,28.307414942528734,10728.139080459769,2009-06-15,15,0,Monday,0,6,Jun,2009,2,166,36.33982577132486,19.64626666666667,24.42597380952381
2009-06-16,1508.792,1.047772222222222,6.866,0.136,0.9554821584778463,0.14735277777777778,240.83118055555556,4.484861111111111,2983.0,1221.0,13691.0,25.14653333333333,7251.533333333329,2009-06-16,16,1,Tuesday,0,6,Jun,2009,2,167,28.307414942528734,22.214166666666664,24.844883333333335
2009-06-17,988.016,0.6861222222222222,5.432,0.134,0.7282427346251528,0.13393055555555555,241.29550694444447,2.958888888888889,975.0,611.0,7193.0,16.466933333333333,7687.933333333334,2009-06-17,17,2,Wednesday,0,6,Jun,2009,2,168,25.14653333333333,26.716600000000003,23.380645238095237
2009-06-18,1165.7,0.8095138888888889,3.244,0.134,0.6000913271485001,0.11524583333333334,241.2962222222222,3.4075,0.0,461.0,11223.0,19.428333333333335,7744.333333333336,2009-06-18,18,3,Thursday,0,6,Jun,2009,2,169,16.466933333333333,21.677500000000002,23.059335714285712
2009-06-19,1086.866,0.7547680555555556,4.888,0.134,0.6999734783671038,0.11406944444444443,241.31758333333335,3.208472222222222,969.0,475.0,7737.0,18.114433333333334,8933.433333333334,2009-06-19,19,4,Friday,0,6,Jun,2009,2,170,19.428333333333335,18.362199999999998,23.02394047619047
2009-06-20,1107.1,0.7688194444444444,5.5,0.134,0.7447847346327741,0.12434444444444445,241.48458333333332,3.2494444444444444,0.0,2657.0,9159.0,18.451666666666664,6635.666666666664,2009-06-20,20,5,Saturday,1,6,Jun,2009,2,171,18.114433333333334,17.3641092861464,23.179305816264797
2009-06-21,855.142,0.5938486111111112,3.892,0.146,0.5921702484883331,0.11217083333333334,241.28675694444445,2.5322222222222224,1039.0,412.0,6002.0,14.252366666666667,6799.366666666667,2009-06-21,21,6,Sunday,1,6,Jun,2009,2,172,18.451666666666664,36.33982577132486,20.023954515599343
2009-06-22,1094.098,0.7597902777777777,4.096,0.134,0.6475978280939285,0.11258611111111111,241.20229166666667,3.2180555555555554,0.0,449.0,11148.0,18.234966666666665,6637.9666666666635,2009-06-22,22,0,Monday,0,6,Jun,2009,2,173,14.252366666666667,28.307414942528734,18.585033333333335
2009-06-23,1039.214,0.7216763888888889,4.098,0.134,0.7286249509236995,0.11380000000000001,241.21326388888886,3.0751388888888886,1010.0,1261.0,8186.0,17.32023333333333,6863.23333333333,2009-06-23,23,1,Tuesday,0,6,Jun,2009,2,174,18.234966666666665,25.14653333333333,17.466990476190478
2009-06-24,1534.874,1.0658847222222223,4.91,0.138,0.8870315171089507,0.13494583333333335,240.53718055555555,4.516111111111111,3059.0,1239.0,14275.0,25.581233333333333,7008.233333333334,2009-06-24,24,2,Wednesday,0,6,Jun,2009,2,175,17.32023333333333,16.466933333333333,18.769033333333333
2009-06-25,771.362,0.5356680555555555,4.558,0.134,0.5564280236198228,0.12775416666666667,241.17795138888889,2.313888888888889,0.0,495.0,6224.0,12.856033333333333,6137.033333333333,2009-06-25,25,3,Thursday,0,6,Jun,2009,2,176,25.581233333333333,19.428333333333335,17.830133333333333
2009-06-26,1277.322,0.8870291666666665,6.216,0.136,0.814717805557754,0.16587916666666666,240.54077083333334,3.8409722222222222,1826.0,538.0,9952.0,21.2887,8972.699999999997,2009-06-26,26,4,Friday,0,6,Jun,2009,2,177,12.856033333333333,18.114433333333334,18.2836
2009-06-27,1709.052,1.1868416666666666,5.076,0.152,0.9924482765285224,0.18862777777777778,241.81414583333333,5.028194444444445,2663.0,2432.0,13468.0,28.484199999999998,9921.199999999997,2009-06-27,27,5,Saturday,1,6,Jun,2009,2,178,21.2887,18.451666666666664,19.716819047619047
2009-06-28,1059.394,0.7356902777777777,3.592,0.152,0.6526154968293347,0.19293333333333335,241.83843055555556,3.2090277777777776,0.0,1421.0,6742.0,17.656566666666667,9493.566666666666,2009-06-28,28,6,Sunday,1,6,Jun,2009,2,179,28.484199999999998,14.252366666666667,20.203133333333334
2009-06-29,1010.134,0.7014819444444444,4.76,0.158,0.6671356181173177,0.16390694444444445,241.89382638888887,3.026388888888889,1794.0,598.0,6462.0,16.83556666666667,7981.566666666669,2009-06-29,29,0,Monday,0,6,Jun,2009,2,180,17.656566666666667,18.234966666666665,20.003219047619048
